usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,verbatim_name,verbatim_kingdom,tree_id,displayed_scientific_name,taxonomic_level
5418431,Corymbia citriodora (Hook.) K.D.Hill & L.A.S.Johnson,Corymbia citriodora,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Corymbia,Corymbia citriodora,6,7707728,220,690,5014,3180424,5418431,FALSE,Magnoliopsida,Corymbia citriodora,plants,533,Corymbia citriodora,species
3176313,Eucalyptus cladocalyx F.Muell.,Eucalyptus cladocalyx,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus cladocalyx,6,7707728,220,690,5014,7493935,3176313,FALSE,Magnoliopsida,Eucalyptus cladocalyx,plants,534,Eucalyptus cladocalyx,species
3176816,Eucalyptus cornuta Labill.,Eucalyptus cornuta,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus cornuta,6,7707728,220,690,5014,7493935,3176816,FALSE,Magnoliopsida,Eucalyptus cornuta,plants,535,Eucalyptus cornuta,species
3176325,Eucalyptus deglupta Blume,Eucalyptus deglupta,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus deglupta,6,7707728,220,690,5014,7493935,3176325,FALSE,Magnoliopsida,Eucalyptus deglupta,plants,536,Eucalyptus deglupta,species
3177158,Eucalyptus eremophila (Diels) Maiden,Eucalyptus eremophila,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus eremophila,6,7707728,220,690,5014,7493935,3177158,FALSE,Magnoliopsida,Eucalyptus eremophila,plants,537,Eucalyptus eremophila,species
3176896,Eucalyptus erythrocorys F.Muell.,Eucalyptus erythrocorys,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus erythrocorys,6,7707728,220,690,5014,7493935,3176896,FALSE,Magnoliopsida,Eucalyptus erythrocorys,plants,538,Eucalyptus erythrocorys,species
3177094,Eucalyptus erythronema Turcz.,Eucalyptus erythronema,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus erythronema,6,7707728,220,690,5014,7493935,3177094,FALSE,Magnoliopsida,Eucalyptus erythronema,plants,539,Eucalyptus erythronema,species
5418434,Corymbia ficifolia (F.Muell.) K.D.Hill & L.A.S.Johnson,Corymbia ficifolia,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Corymbia,Corymbia ficifolia,6,7707728,220,690,5014,3180424,5418434,FALSE,Magnoliopsida,Corymbia ficifolia,plants,540,Corymbia ficifolia,species
3177153,Eucalyptus forrestiana Diels,Eucalyptus forrestiana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus forrestiana,6,7707728,220,690,5014,7493935,3177153,FALSE,Magnoliopsida,Eucalyptus forrestiana,plants,542,Eucalyptus forrestiana,species
3176787,Eucalyptus globulus Labill.,Eucalyptus globulus,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus globulus,6,7707728,220,690,5014,7493935,3176787,FALSE,Magnoliopsida,Eucalyptus globulus,plants,543,Eucalyptus globulus,species
3176787,Eucalyptus globulus Labill.,Eucalyptus globulus,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus globulus,6,7707728,220,690,5014,7493935,3176787,FALSE,Magnoliopsida,Eucalyptus globulus 'Compacta',plants,544,Eucalyptus globulus 'Compacta',horticulture
3176283,Eucalyptus gunnii Hook.fil.,Eucalyptus gunnii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus gunnii,6,7707728,220,690,5014,7493935,3176283,FALSE,Magnoliopsida,Eucalyptus gunnii,plants,545,Eucalyptus gunnii,species
3177019,Eucalyptus leucoxylon F.Muell.,Eucalyptus leucoxylon,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,6,7707728,220,690,5014,7493935,3177019,FALSE,Magnoliopsida,Eucalyptus leucoxylon,plants,547,Eucalyptus leucoxylon,species
3716452,Eucalyptus leucoxylon subsp. megalocarpa Boland,Eucalyptus leucoxylon megalocarpa,SUBSPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,6,7707728,220,690,5014,7493935,3177019,FALSE,Magnoliopsida,Eucalyptus leucoxylon subsp. megalocarpa,plants,548,Eucalyptus leucoxylon subsp. megalocarpa,subspecies
3176524,Eucalyptus macrandra F.Muell. ex Benth.,Eucalyptus macrandra,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus macrandra,6,7707728,220,690,5014,7493935,3176524,FALSE,Magnoliopsida,Eucalyptus macrandra,plants,549,Eucalyptus macrandra,species
5418386,Corymbia maculata (Hook.) K.D.Hill & L.A.S.Johnson,Corymbia maculata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Corymbia,Corymbia maculata,6,7707728,220,690,5014,3180424,5418386,FALSE,Magnoliopsida,Corymbia maculata,plants,550,Corymbia maculata,species
3177207,Eucalyptus mannifera Mudie,Eucalyptus mannifera,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus mannifera,6,7707728,220,690,5014,7493935,3177207,FALSE,Magnoliopsida,Eucalyptus mannifera,plants,551,Eucalyptus mannifera,species
3177324,Eucalyptus megacornuta C.A.Gardner,Eucalyptus megacornuta,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus megacornuta,6,7707728,220,690,5014,7493935,3177324,FALSE,Magnoliopsida,Eucalyptus megacornuta,plants,552,Eucalyptus megacornuta,species
3176794,Eucalyptus melliodora A.Cunn. ex Schauer,Eucalyptus melliodora,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus melliodora,6,7707728,220,690,5014,7493935,3176794,FALSE,Magnoliopsida,Eucalyptus melliodora,plants,553,Eucalyptus melliodora,species
3177229,Eucalyptus coolabah Blakely & Jacobs,Eucalyptus coolabah,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus coolabah,6,7707728,220,690,5014,7493935,3177229,FALSE,Magnoliopsida,Eucalyptus coolabah,plants,554,Eucalyptus coolabah,species
3176388,Eucalyptus nicholii Maiden & Blakely,Eucalyptus nicholii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus nicholii,6,7707728,220,690,5014,7493935,3176388,FALSE,Magnoliopsida,Eucalyptus nicholii,plants,555,Eucalyptus nicholii,species
5418458,Corymbia aparrerinja K.D.Hill & L.A.S.Johnson,Corymbia aparrerinja,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Corymbia,Corymbia aparrerinja,6,7707728,220,690,5014,3180424,5418458,FALSE,Magnoliopsida,Corymbia aparrerinja,plants,557,Corymbia aparrerinja,species
3176368,Eucalyptus pauciflora Sieber ex Spreng.,Eucalyptus pauciflora,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus pauciflora,6,7707728,220,690,5014,7493935,3176368,FALSE,Magnoliopsida,Eucalyptus pauciflora,plants,558,Eucalyptus pauciflora,species
8014366,Eucalyptus perriniana Herb.Perrin ex Maiden,Eucalyptus perriniana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus perriniana,6,7707728,220,690,5014,7493935,8014366,FALSE,Magnoliopsida,Eucalyptus perriniana,plants,559,Eucalyptus perriniana,species
3176406,Eucalyptus platypus Hook.,Eucalyptus platypus,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus platypus,6,7707728,220,690,5014,7493935,3176406,FALSE,Magnoliopsida,Eucalyptus platypus,plants,560,Eucalyptus platypus,species
3176703,Eucalyptus polyanthemos Schauer,Eucalyptus polyanthemos,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus polyanthemos,6,7707728,220,690,5014,7493935,3176703,FALSE,Magnoliopsida,Eucalyptus polyanthemos,plants,561,Eucalyptus polyanthemos,species
3176982,Eucalyptus pulchella Desf.,Eucalyptus pulchella,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus pulchella,6,7707728,220,690,5014,7493935,3176982,FALSE,Magnoliopsida,Eucalyptus pulchella,plants,563,Eucalyptus pulchella,species
3176743,Eucalyptus robusta Sm.,Eucalyptus robusta,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus robusta,6,7707728,220,690,5014,7493935,3176743,FALSE,Magnoliopsida,Eucalyptus robusta,plants,565,Eucalyptus robusta,species
3177119,Eucalyptus rudis Endl.,Eucalyptus rudis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus rudis,6,7707728,220,690,5014,7493935,3177119,FALSE,Magnoliopsida,Eucalyptus rudis,plants,566,Eucalyptus rudis,species
3177224,Eucalyptus saligna Sm.,Eucalyptus saligna,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus saligna,6,7707728,220,690,5014,7493935,3177224,FALSE,Magnoliopsida,Eucalyptus saligna,plants,567,Eucalyptus saligna,species
3177189,Eucalyptus sideroxylon A.Cunn. ex Woolls,Eucalyptus sideroxylon,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus sideroxylon,6,7707728,220,690,5014,7493935,3177189,FALSE,Magnoliopsida,Eucalyptus sideroxylon,plants,569,Eucalyptus sideroxylon,species
3176390,Eucalyptus spathulata Hook.,Eucalyptus spathulata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus spathulata,6,7707728,220,690,5014,7493935,3176390,FALSE,Magnoliopsida,Eucalyptus spathulata,plants,570,Eucalyptus spathulata,species
3176835,Eucalyptus torquata Luehm.,Eucalyptus torquata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus torquata,6,7707728,220,690,5014,7493935,3176835,FALSE,Magnoliopsida,Eucalyptus torquata,plants,572,Eucalyptus torquata,species
3177112,Eucalyptus viminalis Labill.,Eucalyptus viminalis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus viminalis,6,7707728,220,690,5014,7493935,3177112,FALSE,Magnoliopsida,Eucalyptus viminalis,plants,573,Eucalyptus viminalis,species
3176456,Eucalyptus woodwardii Maiden,Eucalyptus woodwardii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus woodwardii,6,7707728,220,690,5014,7493935,3176456,FALSE,Magnoliopsida,Eucalyptus woodwardii,plants,574,Eucalyptus woodwardii,species
3723584,Eucommia ulmoides Oliv.,Eucommia ulmoides,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Garryales,Eucommiaceae,Eucommia,Eucommia ulmoides,6,7707728,220,628,3723582,3723583,3723584,FALSE,Magnoliopsida,Eucommia ulmoides,plants,575,Eucommia ulmoides,species
3920268,Eucryphia lucida (Labill.) Baill.,Eucryphia lucida,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Oxalidales,Cunoniaceae,Eucryphia,Eucryphia lucida,6,7707728,220,7224021,2405,7113177,3920268,FALSE,Magnoliopsida,Eucryphia lucida,plants,576,Eucryphia lucida,species
3920287,Eucryphia cordifolia Cav.,Eucryphia cordifolia,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Oxalidales,Cunoniaceae,Eucryphia,Eucryphia cordifolia,6,7707728,220,7224021,2405,7113177,3920287,FALSE,Magnoliopsida,Eucryphia cordifolia 'Mt. Usher',plants,577,Eucryphia cordifolia 'Mt. Usher',horticulture
3920287,Eucryphia cordifolia Cav.,Eucryphia cordifolia,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Oxalidales,Cunoniaceae,Eucryphia,Eucryphia cordifolia,6,7707728,220,7224021,2405,7113177,3920287,FALSE,Magnoliopsida,Eucryphia cordifolia,plants,578,Eucryphia cordifolia,species
5416458,Eugenia uniflora L.,Eugenia uniflora,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia uniflora,6,7707728,220,690,5014,3177662,5416458,FALSE,Magnoliopsida,Eugenia uniflora 'Compacta',plants,579,Eugenia uniflora 'Compacta',horticulture
5416458,Eugenia uniflora L.,Eugenia uniflora,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia uniflora,6,7707728,220,690,5014,3177662,5416458,FALSE,Magnoliopsida,Eugenia uniflora,plants,581,Eugenia uniflora,species
3794029,Euonymus bungeanus Maxim.,Euonymus bungeanus,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Celastrales,Celastraceae,Euonymus,Euonymus maackii,6,7707728,220,950,6715,3169115,7265494,TRUE,Magnoliopsida,Euonymus bungeanus,plants,582,Euonymus bungeanus,species
3169131,Euonymus europaeus L.,Euonymus europaeus,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Celastrales,Celastraceae,Euonymus,Euonymus europaeus,6,7707728,220,950,6715,3169115,3169131,FALSE,Magnoliopsida,Euonymus europaeus,plants,583,Euonymus europaeus,species
7102937,Euonymus japonicus Thunb.,Euonymus japonicus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Celastrales,Celastraceae,Euonymus,Euonymus japonicus,6,7707728,220,950,6715,3169115,7102937,FALSE,Magnoliopsida,Euonymus japonicus,plants,584,Euonymus japonicus,species
3067261,Euphorbia cotinifolia L.,Euphorbia cotinifolia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia cotinifolia,6,7707728,220,1414,4691,11397237,3067261,FALSE,Magnoliopsida,Euphorbia cotinifolia,plants,585,Euphorbia cotinifolia,species
3069353,Euphorbia tirucalli L.,Euphorbia tirucalli,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia tirucalli,6,7707728,220,1414,4691,11397237,3069353,FALSE,Magnoliopsida,Euphorbia tirucalli,plants,586,Euphorbia tirucalli,species
5594382,Tetradium daniellii (Benn.) T.G.Hartley,Tetradium daniellii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Sapindales,Rutaceae,Tetradium,Tetradium daniellii,6,7707728,220,933,2396,3232955,5594382,FALSE,Magnoliopsida,Tetradium daniellii,plants,587,Tetradium daniellii,species
3024256,Exochorda racemosa (Lindl.) Rehder,Exochorda racemosa,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Exochorda,Exochorda racemosa,6,7707728,220,691,5015,3024249,3024256,FALSE,Magnoliopsida,Exochorda racemosa,plants,588,Exochorda racemosa,species
2882274,Fagus grandifolia Ehrh.,Fagus grandifolia,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Fagus,Fagus grandifolia,6,7707728,220,1354,4689,2874875,2882274,FALSE,Magnoliopsida,Fagus grandifolia,plants,589,Fagus grandifolia,species
2882316,Fagus sylvatica L.,Fagus sylvatica,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Fagus,Fagus sylvatica,6,7707728,220,1354,4689,2874875,2882316,FALSE,Magnoliopsida,Fagus sylvatica,plants,590,Fagus sylvatica,species
2882316,Fagus sylvatica L.,Fagus sylvatica,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Fagus,Fagus sylvatica,6,7707728,220,1354,4689,2874875,2882316,FALSE,Magnoliopsida,Fagus sylvatica 'Asplenifolia',plants,591,Fagus sylvatica 'Asplenifolia',horticulture
2882316,Fagus sylvatica L.,Fagus sylvatica,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Fagus,Fagus sylvatica,6,7707728,220,1354,4689,2874875,2882316,FALSE,Magnoliopsida,Fagus sylvatica 'Atropunicea',plants,592,Fagus sylvatica 'Atropunicea',horticulture
2882316,Fagus sylvatica L.,Fagus sylvatica,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Fagus,Fagus sylvatica,6,7707728,220,1354,4689,2874875,2882316,FALSE,Magnoliopsida,Fagus sylvatica 'Dawyck',plants,593,Fagus sylvatica 'Dawyck',horticulture
2882316,Fagus sylvatica L.,Fagus sylvatica,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Fagus,Fagus sylvatica,6,7707728,220,1354,4689,2874875,2882316,FALSE,Magnoliopsida,Fagus sylvatica 'Fastigiata',plants,594,Fagus sylvatica 'Fastigiata',horticulture
2882316,Fagus sylvatica L.,Fagus sylvatica,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Fagus,Fagus sylvatica,6,7707728,220,1354,4689,2874875,2882316,FALSE,Magnoliopsida,Fagus sylvatica 'Laciniata',plants,595,Fagus sylvatica 'Laciniata',horticulture
2882316,Fagus sylvatica L.,Fagus sylvatica,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Fagus,Fagus sylvatica,6,7707728,220,1354,4689,2874875,2882316,FALSE,Magnoliopsida,Fagus sylvatica 'Pendula',plants,596,Fagus sylvatica 'Pendula',horticulture
2882316,Fagus sylvatica L.,Fagus sylvatica,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Fagus,Fagus sylvatica,6,7707728,220,1354,4689,2874875,2882316,FALSE,Magnoliopsida,Fagus sylvatica 'Purpurea Pendula',plants,597,Fagus sylvatica 'Purpurea Pendula',horticulture
2882316,Fagus sylvatica L.,Fagus sylvatica,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Fagus,Fagus sylvatica,6,7707728,220,1354,4689,2874875,2882316,FALSE,Magnoliopsida,Fagus sylvatica 'Tricolor',plants,598,Fagus sylvatica 'Tricolor',horticulture
3181977,Feijoa sellowiana (O.Berg) O.Berg,Feijoa sellowiana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Feijoa,Feijoa sellowiana,6,7707728,220,690,5014,6437250,3181977,FALSE,Magnoliopsida,Feijoa sellowiana,plants,599,Feijoa sellowiana,species
3181977,Feijoa sellowiana (O.Berg) O.Berg,Feijoa sellowiana,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Feijoa,Feijoa sellowiana,6,7707728,220,690,5014,6437250,3181977,FALSE,Magnoliopsida,Feijoa sellowiana 'Coolidge',plants,600,Feijoa sellowiana 'Coolidge',horticulture
5361923,Ficus aurea Nutt.,Ficus aurea,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,Ficus aurea,6,7707728,220,691,6640,2984588,5361923,FALSE,Magnoliopsida,Ficus aurea,plants,601,Ficus aurea,species
5571773,Ficus auriculata Lour.,Ficus auriculata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,Ficus auriculata,6,7707728,220,691,6640,2984588,5571773,FALSE,Magnoliopsida,Ficus auriculata,plants,602,Ficus auriculata,species
5361932,Ficus benjamina L.,Ficus benjamina,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,Ficus benjamina,6,7707728,220,691,6640,2984588,5361932,FALSE,Magnoliopsida,Ficus benjamina,plants,603,Ficus benjamina,species
5361909,Ficus carica L.,Ficus carica,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,Ficus carica,6,7707728,220,691,6640,2984588,5361909,FALSE,Magnoliopsida,Ficus carica,plants,604,Ficus carica,species
7835333,Ficus elastica Roxb.,Ficus elastica,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,Ficus elastica,6,7707728,220,691,6640,2984588,7835333,FALSE,Magnoliopsida,Ficus elastica,plants,605,Ficus elastica,species
7835333,Ficus elastica Roxb.,Ficus elastica,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,Ficus elastica,6,7707728,220,691,6640,2984588,7835333,FALSE,Magnoliopsida,Ficus elastica 'Variegata',plants,606,Ficus elastica 'Variegata',horticulture
5361899,Ficus lyrata Warb.,Ficus lyrata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,Ficus lyrata,6,7707728,220,691,6640,2984588,5361899,FALSE,Magnoliopsida,Ficus lyrata,plants,607,Ficus lyrata,species
5570636,Ficus macrophylla Pers.,Ficus macrophylla,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,Ficus macrophylla,6,7707728,220,691,6640,2984588,5570636,FALSE,Magnoliopsida,Ficus macrophylla,plants,608,Ficus macrophylla,species
7467639,Ficus microcarpa L.fil.,Ficus microcarpa,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,Ficus microcarpa,6,7707728,220,691,6640,2984588,7467639,FALSE,Magnoliopsida,Ficus microcarpa,plants,609,Ficus microcarpa,species
7467639,Ficus microcarpa L.fil.,Ficus microcarpa,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,Ficus microcarpa,6,7707728,220,691,6640,2984588,7467639,FALSE,Magnoliopsida,Ficus microcarpa 'Green Gem',plants,611,Ficus microcarpa 'Green Gem',horticulture
5361935,Ficus religiosa L.,Ficus religiosa,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,Ficus religiosa,6,7707728,220,691,6640,2984588,5361935,FALSE,Magnoliopsida,Ficus religiosa,plants,612,Ficus religiosa,species
5361929,Ficus rubiginosa Desf. ex Vent.,Ficus rubiginosa,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,Ficus rubiginosa,6,7707728,220,691,6640,2984588,5361929,FALSE,Magnoliopsida,Ficus rubiginosa,plants,614,Ficus rubiginosa,species
3152111,Firmiana simplex (L.) W.Wight,Firmiana simplex,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Firmiana,Firmiana simplex,6,7707728,220,941,6685,3152110,3152111,FALSE,Magnoliopsida,Firmiana simplex,plants,616,Firmiana simplex,species
3831801,Citrus japonica Thunb.,Citrus japonica,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Sapindales,Rutaceae,Citrus,Citrus japonica,6,7707728,220,933,2396,3190155,3831801,FALSE,Magnoliopsida,Citrus japonica,plants,617,Citrus japonica,species
5421082,Franklinia alatamaha W.Bartram ex Marshall,Franklinia alatamaha,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Theaceae,Franklinia,Franklinia alatamaha,6,7707728,220,1353,3189597,3189614,5421082,FALSE,Magnoliopsida,Franklinia alatamaha,plants,618,Franklinia alatamaha,species
3172323,Fraxinus Tourn. ex L.,Fraxinus,GENUS,ACCEPTED,80,EXACT,Plantae,Tracheophyta,Lamiales,Oleaceae,Fraxinus,NA,6,7707728,220,408,6652,3172323,NA,FALSE,Magnoliopsida,Fraxinus 'Fan-West',plants,619,Fraxinus 'Fan-West',horticulture
3172327,Fraxinus americana L.,Fraxinus americana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Oleaceae,Fraxinus,Fraxinus americana,6,7707728,220,408,6652,3172323,3172327,FALSE,Magnoliopsida,Fraxinus americana,plants,620,Fraxinus americana,species
3172327,Fraxinus americana L.,Fraxinus americana,SPECIES,ACCEPTED,87,EXACT,Plantae,Tracheophyta,Lamiales,Oleaceae,Fraxinus,Fraxinus americana,6,7707728,220,408,6652,3172323,3172327,FALSE,Magnoliopsida,Fraxinus americana 'Autumn Applause',plants,621,Fraxinus americana 'Autumn Applause',horticulture
3172327,Fraxinus americana L.,Fraxinus americana,SPECIES,ACCEPTED,87,EXACT,Plantae,Tracheophyta,Lamiales,Oleaceae,Fraxinus,Fraxinus americana,6,7707728,220,408,6652,3172323,3172327,FALSE,Magnoliopsida,Fraxinus americana 'Rosehill',plants,622,Fraxinus americana 'Rosehill',horticulture
3172359,Fraxinus dipetala Hook. & Arn.,Fraxinus dipetala,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Lamiales,Oleaceae,Fraxinus,Fraxinus dipetala,6,7707728,220,408,6652,3172323,3172359,FALSE,Magnoliopsida,Fraxinus dipetala,plants,623,Fraxinus dipetala,species
